emg0,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
0.00684,0.05964,0.19906,9.80814,-0.29958,-0.03055,0.05163
0.03522,0.03473,0.20208,9.81630,-0.32407,-0.03828,0.02334
0.03630,0.03480,0.20642,9.80529,-0.29997,-0.02899,-0.01856
-0.00174,0.04903,0.19678,9.83442,-0.28519,0.00119,0.00433
0.02145,0.05605,0.20270,9.80624,-0.32617,-0.05242,-0.01426
0.02438,0.03116,0.19845,9.82019,-0.28358,-0.01222,-0.00219
0.01002,0.03688,0.19330,9.78602,-0.28959,-0.03520,0.00954
0.03511,0.03116,0.19592,9.81983,-0.28111,-0.01240,-0.01020
0.04646,0.03958,0.19791,9.79801,-0.30785,0.00972,-0.05054
-0.02050,0.02102,0.18752,9.81079,-0.30579,0.00757,-0.03169
-0.00098,0.03879,0.19417,9.81886,-0.31250,-0.02068,-0.01083
0.04370,0.02753,0.19969,9.80934,-0.31617,-0.02376,0.00505
0.01736,0.04994,0.18995,9.83264,-0.32224,-0.02488,0.02054
0.01957,0.03928,0.19703,9.79926,-0.28746,-0.00733,-0.00087
-0.01607,0.04307,0.21096,9.79059,-0.29268,0.02380,0.02889
0.03926,0.04451,0.21433,9.80092,-0.30022,-0.03865,0.00926
-0.01485,0.04883,0.19528,9.83124,-0.31282,0.01625,0.01230
0.00501,0.01626,0.20643,9.84121,-0.30575,-0.04570,0.02109
0.06999,0.04221,0.19867,9.82335,-0.30252,-0.00626,-0.01724
0.02963,0.03144,0.21503,9.77358,-0.27313,0.01949,-0.00311
0.03771,0.01041,0.19691,9.83431,-0.30589,0.01750,0.00172
0.01376,0.01789,0.20094,9.82297,-0.30498,-0.00729,-0.01082
0.01092,0.03870,0.19769,9.78714,-0.29532,0.02324,0.00705
0.02236,0.02995,0.21845,9.81896,-0.29384,0.01661,-0.01001
0.04438,0.03115,0.20409,9.80748,-0.31707,0.02784,-0.02421
0.04309,0.02287,0.20068,9.83102,-0.29454,-0.00492,0.01522
0.03647,0.02776,0.18632,9.84794,-0.26721,0.00141,-0.00516
-0.00102,0.03570,0.20473,9.80672,-0.31727,-0.01234,0.03019
0.03093,0.02362,0.20100,9.83646,-0.27024,-0.03885,-0.00660
0.03110,0.03567,0.19105,9.84180,-0.29068,-0.01969,0.01654
0.04454,0.01286,0.19919,9.78946,-0.29173,-0.00365,0.01155
0.02026,0.03783,0.19905,9.78030,-0.31609,-0.00468,-0.04393
0.01167,0.02315,0.21431,9.80054,-0.30673,0.03473,0.03647
0.07815,0.02547,0.19183,9.81785,-0.27298,0.02946,0.00438
0.03506,0.02367,0.20510,9.80126,-0.31024,0.01025,-0.00274
0.06913,0.01567,0.20606,9.77163,-0.29675,0.00089,-0.00281
0.02555,0.01922,0.19048,9.81380,-0.29034,-0.01282,0.03687
0.01102,0.03620,0.21154,9.80928,-0.33774,0.00010,0.01415
0.02762,0.01981,0.19173,9.83728,-0.30776,0.00133,0.00183
-0.00663,0.02478,0.20467,9.82668,-0.28602,0.04884,-0.03571
0.01434,0.00815,0.19498,9.80894,-0.31184,0.01234,0.00515
0.02059,0.02441,0.19845,9.81830,-0.30075,0.00178,0.01266
0.03089,0.03345,0.21337,9.80569,-0.29795,0.01149,0.01945
0.04941,0.03022,0.20487,9.76824,-0.31646,0.00220,-0.00038
0.01484,0.01430,0.20093,9.84106,-0.33530,-0.01267,0.02471
0.03508,0.00884,0.17941,9.82233,-0.32959,-0.01073,-0.01971
0.03624,0.01835,0.20183,9.80290,-0.29770,-0.00509,-0.01229
0.03242,0.00000,0.18535,9.76679,-0.25518,-0.01227,-0.00564
0.04324,0.00951,0.19432,9.80766,-0.34043,0.03122,-0.00900
0.02438,0.01058,0.19529,9.79866,-0.31317,-0.00460,0.01457
0.06128,0.02164,0.21308,9.82063,-0.30754,-0.01611,-0.00591
-0.00116,0.02170,0.19828,9.76875,-0.29222,0.03566,-0.01182
0.07836,0.01972,0.20759,9.82287,-0.33137,-0.02461,-0.02067
-0.01486,0.02590,0.20684,9.79349,-0.29456,0.01142,0.00611
0.02527,0.02845,0.19342,9.78687,-0.30334,0.01766,0.01508
0.02963,0.03049,0.17924,9.79409,-0.29891,0.01136,0.01276
-0.01295,0.02107,0.19027,9.82006,-0.33802,-0.01178,-0.00366
0.03906,0.03055,0.18139,9.78058,-0.28134,-0.01601,-0.02593
0.02452,0.02145,0.21588,9.80461,-0.31802,-0.01273,-0.00115
0.02854,0.01914,0.20871,9.78162,-0.26531,-0.00053,0.00480
0.03948,0.02921,0.19324,9.82554,-0.33566,-0.00861,-0.00431
0.02308,0.01088,0.20398,9.84126,-0.26725,-0.02394,0.01125
0.03394,0.01850,0.18407,9.79418,-0.30920,0.01679,0.00255
0.01081,0.00167,0.20481,9.83577,-0.29896,0.00187,-0.01944
0.03271,0.01093,0.19753,9.82097,-0.30192,0.01092,0.00343
0.02221,0.01896,0.19397,9.78136,-0.32140,0.00553,-0.00355
0.02757,0.01355,0.19566,9.82542,-0.28648,0.00867,0.00918
0.01478,0.00249,0.19750,9.78098,-0.26955,-0.01524,0.01210
0.02822,0.01237,0.19726,9.79088,-0.30901,-0.01293,0.02115
-0.00452,0.01792,0.20649,9.77790,-0.27270,0.02061,-0.00184
0.03255,0.01553,0.18530,9.80223,-0.30757,-0.00138,0.00226
0.04628,0.01066,0.19879,9.82022,-0.28545,-0.02259,-0.00584
0.02583,0.00744,0.18116,9.84013,-0.28653,-0.02031,-0.02995
0.00801,-0.00131,0.21066,9.83221,-0.30353,0.00008,0.04317
0.04877,0.00822,0.21036,9.79875,-0.28606,-0.01146,0.01273
0.04383,0.01170,0.21952,9.79496,-0.29904,-0.00449,0.04606
0.02481,0.00511,0.20453,9.81281,-0.27666,0.02512,0.01000
0.00681,-0.01681,0.18192,9.82667,-0.28563,0.00202,0.01139
0.04611,0.01545,0.19466,9.80723,-0.26003,0.01426,-0.02682
0.03980,0.02303,0.19832,9.82479,-0.28030,0.01953,0.01708
0.01874,0.01933,0.19266,9.78133,-0.26883,-0.00262,0.00684
-0.00296,-0.02507,0.19270,9.82516,-0.29289,0.01328,-0.00941
0.04132,0.00605,0.21067,9.82955,-0.28365,0.00429,-0.03547
0.03494,0.00621,0.21506,9.79127,-0.30862,-0.00305,-0.02730
0.03789,0.01152,0.21025,9.78681,-0.30659,0.01137,-0.02753
0.03140,0.00671,0.19490,9.75688,-0.30628,-0.02140,0.00198
0.03414,0.00449,0.21113,9.81106,-0.29189,0.03861,0.01196
0.01007,0.00223,0.19442,9.84416,-0.28580,0.02781,0.02550
0.02446,-0.00872,0.19757,9.79705,-0.28336,-0.01382,0.00656
0.01741,0.00355,0.20470,9.83830,-0.29070,-0.00962,-0.03044
0.06396,-0.00476,0.20284,9.79152,-0.29233,0.00360,-0.00727
-0.00469,-0.00102,0.19646,9.78843,-0.24525,0.01119,-0.01727
0.03637,-0.00504,0.21168,9.81114,-0.33559,0.02532,0.00833
0.04583,0.00631,0.21448,9.81359,-0.32152,-0.01283,0.00700
0.03375,0.00138,0.18027,9.79923,-0.31163,0.01514,0.00029
