emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,emg9,emg10,emg11,emg12,emg13,emg14,emg15,emg16,emg17,emg18,emg19,emg20,emg21,emg22,emg23,emg24,emg25,emg26,emg27,emg28,emg29,emg30,emg31
0.58256,0.39386,-0.00073,0.31796,0.00746,0.00611,0.02101,0.55005,0.04325,0.02539,0.07305,0.05129,0.04110,0.62099,0.00973,0.04087,0.38751,0.01263,0.04016,0.04476,0.04967,0.03980,0.37850,0.03986,0.02880,0.66494,0.65578,0.44231,0.68194,0.01935,0.75588,0.61264
0.56832,0.51780,0.02765,0.59591,0.03777,0.00992,0.04296,0.53839,0.03452,0.05858,0.00421,0.02338,0.00868,0.64528,0.07789,0.03232,0.57561,0.09891,0.04114,0.05896,0.03496,-0.01550,0.61459,0.02427,0.03982,0.31751,0.49723,0.27414,0.54494,-0.00099,0.29357,0.54652
0.71661,0.45834,0.00684,0.58902,0.04715,0.01424,0.03638,0.48243,0.03920,0.00869,0.02498,0.01563,-0.02080,0.71731,-0.01365,0.02465,0.29329,0.03885,0.03808,0.02236,0.02770,0.03768,0.66780,0.04808,-0.01155,0.62000,0.33767,0.33100,0.26971,0.01892,0.68344,0.64049
0.50948,0.52864,-0.01968,0.46188,0.03278,0.02727,0.00669,0.46800,0.02400,0.04606,0.01775,0.04714,0.02951,0.44454,0.01042,-0.00262,0.57759,0.01864,0.03995,0.00492,0.03276,0.02986,0.40015,0.04073,0.02461,0.50455,0.31313,0.71870,0.25387,0.05740,0.63322,0.36573
0.48275,0.46664,0.04921,0.44545,0.01311,0.02915,0.00900,0.28318,0.02488,0.00813,0.03319,0.03018,0.03398,0.57240,0.02237,0.04238,0.35392,0.04301,0.06360,-0.00045,0.01404,0.01011,0.40408,0.03514,0.04596,0.26465,0.61543,0.63887,0.39044,0.01320,0.57391,0.57749
0.45107,0.66256,0.03604,0.71736,0.06720,0.04473,0.05362,0.59982,0.03868,0.03910,0.01224,0.03948,0.04534,0.49427,-0.02901,0.01343,0.77738,0.00694,0.04535,0.05167,0.02224,0.00313,0.30034,0.04282,0.03494,0.33800,0.41539,0.45615,0.47323,0.04094,0.64211,0.48683
0.60796,0.38135,0.04008,0.51228,0.07010,0.06413,0.00553,0.73643,0.01270,0.06266,0.03479,-0.00116,0.02256,0.41492,0.02429,0.05835,0.56278,0.03295,0.03757,0.02821,0.00219,0.00667,0.31348,0.06066,-0.00273,0.45134,0.26983,0.36955,0.35944,0.03106,0.71161,0.22401
0.64495,0.43494,0.02413,0.63255,0.04133,0.03657,0.02015,0.35586,0.02910,0.02253,0.06798,0.01085,0.04679,0.38824,0.03755,0.01542,0.51088,0.03208,0.01819,0.04024,0.03567,0.00881,0.33214,0.05161,0.00347,0.70247,0.61688,0.34961,0.38530,0.04542,0.69294,0.69816
0.39405,0.31082,0.02879,0.75377,0.01809,0.03995,0.03755,0.37344,0.00119,0.05073,0.04124,0.01752,0.02481,0.76863,0.00954,0.02114,0.69046,0.00971,-0.01362,0.06236,0.03828,0.02910,0.38484,0.03891,0.03071,0.67545,0.58918,0.25201,0.44219,0.05600,0.42251,0.67618
0.33079,0.70175,0.02563,0.31501,0.05512,0.00393,0.05043,0.39290,0.00275,0.04852,0.00526,0.05090,0.01696,0.45339,-0.00721,0.05225,0.33698,0.01644,0.06514,-0.00250,0.04970,0.04326,0.43292,0.00120,0.03507,0.27731,0.43003,0.69093,0.66597,0.02749,0.61000,0.52732
0.54792,0.71805,0.01406,0.74981,-0.01068,0.02076,0.04825,0.26696,0.03062,0.03315,0.05830,0.02899,-0.00438,0.70853,0.05239,0.04959,0.44103,0.01862,0.01086,0.01020,0.05683,0.01709,0.50506,0.01966,-0.01225,0.71101,0.32928,0.30428,0.45450,-0.02170,0.25996,0.61652
0.56560,0.48177,0.03410,0.53058,0.01688,0.05373,-0.01128,0.66939,0.05348,0.01779,0.00752,0.01520,0.05420,0.57018,0.04523,0.01885,0.46322,0.04024,0.03913,0.01617,0.04563,0.03960,0.34621,0.05024,0.02591,0.63802,0.57296,0.30015,0.28447,0.03841,0.36200,0.33630
0.62091,0.67805,0.02121,0.73229,0.05079,0.05458,0.02841,0.28222,0.03674,0.02476,-0.00819,0.04103,0.03785,0.41002,0.00515,-0.00666,0.28923,0.03839,0.02065,0.06876,-0.00065,0.07296,0.41703,0.04453,0.02457,0.73737,0.34309,0.55587,0.61955,0.02810,0.40249,0.54618
0.71893,0.48808,0.01555,0.49109,0.03371,0.03967,0.07053,0.48009,0.04015,0.03269,-0.01860,0.04348,0.06622,0.59483,0.02172,-0.02148,0.71482,0.06359,0.02108,0.01399,0.03198,0.04178,0.46743,0.08654,0.04827,0.66031,0.64221,0.27339,0.44081,0.03344,0.55542,0.65116
0.35623,0.74071,-0.02366,0.29651,0.03886,0.03377,0.02786,0.37067,0.04472,0.02617,0.04337,0.02731,0.00870,0.40955,-0.01089,0.02800,0.72899,0.01010,0.06665,0.04306,0.04947,0.03202,0.69433,0.05278,0.03364,0.63103,0.39421,0.39566,0.43311,0.04381,0.32803,0.61025
0.70496,0.27964,0.03106,0.26995,0.05618,0.01698,0.02788,0.39920,0.02696,0.04750,0.01408,0.04591,0.05355,0.37416,0.04401,0.02502,0.68517,0.03994,0.05286,0.01764,0.01434,0.01319,0.56650,0.02680,0.02145,0.49164,0.53126,0.60771,0.24487,0.00979,0.28032,0.58556
0.71855,0.65118,0.02066,0.75698,0.05385,0.01032,0.06197,0.50733,0.03559,0.00597,0.04751,0.02160,0.05189,0.35345,0.02399,0.01962,0.42933,0.02477,0.02088,0.04486,0.04339,0.02355,0.71512,0.02914,0.01856,0.46342,0.37249,0.67704,0.36861,0.03045,0.41871,0.64685
0.68087,0.40575,-0.00486,0.55232,-0.00162,0.02802,0.02943,0.30314,0.05347,0.01248,0.04126,0.03192,0.02025,0.42289,0.03047,0.03674,0.64838,0.03550,0.00066,0.04992,0.04283,0.05167,0.49506,0.00855,0.03706,0.40026,0.73832,0.63649,0.25584,0.03813,0.69688,0.52326
0.27855,0.40527,0.00930,0.26080,0.04765,0.02731,0.06752,0.51532,0.04336,0.00502,0.06000,0.02136,0.04083,0.55502,0.03411,0.04950,0.73212,0.02497,0.01357,0.05002,0.01360,0.01053,0.39033,0.04070,0.01936,0.74208,0.67821,0.65930,0.35596,0.04528,0.69930,0.62850
0.49827,0.68075,0.02064,0.50399,0.02580,0.02118,0.06990,0.46578,0.01849,0.02330,0.00163,0.05378,0.00500,0.53919,0.04119,0.02544,0.40025,0.00668,0.00263,0.02943,0.04047,0.07150,0.46796,0.00422,0.02352,0.38198,0.40201,0.44015,0.29122,-0.01702,0.41248,0.59366
0.51310,0.39177,0.01942,0.23357,0.04417,0.04820,0.08793,0.63103,0.00432,0.03292,0.00753,0.04507,0.04999,0.39635,0.05311,-0.01778,0.26934,0.00807,0.08075,0.05163,0.02862,0.02731,0.73741,0.01466,0.02938,0.35037,0.51535,0.67252,0.39948,0.04180,0.78482,0.49539
0.57050,0.67545,0.06329,0.36409,0.03655,0.01866,0.02443,0.75136,0.01627,0.06736,-0.00022,0.05181,0.07373,0.52492,0.01167,0.06275,0.68109,0.02915,0.08282,0.03378,0.00177,0.05566,0.56261,0.03003,0.04641,0.52228,0.63636,0.48206,0.66467,0.01837,0.39230,0.55130
0.61658,0.43698,0.04470,0.42876,0.01432,0.01157,0.06888,0.44618,0.03400,0.04552,0.00008,0.03905,0.03479,0.73563,0.04700,-0.00921,0.67013,0.03945,0.04159,0.02357,0.05663,0.02513,0.25824,0.02555,0.01216,0.41446,0.53505,0.42127,0.74070,0.00854,0.28477,0.55148
0.67129,0.47826,0.04085,0.59316,0.03245,0.02159,0.04780,0.41984,0.01646,0.02937,0.02399,0.02595,0.06503,0.72027,0.00944,0.02812,0.40912,0.03079,0.02683,0.04652,0.01789,0.02000,0.64682,0.04506,0.04479,0.73846,0.25489,0.38623,0.53992,0.06743,0.55434,0.38896
0.70838,0.69401,0.04751,0.38986,0.06161,0.06963,-0.00817,0.65988,-0.00956,0.00905,0.02906,0.02462,0.06620,0.38878,0.02631,0.01743,0.58937,0.01029,0.01892,0.00981,0.04454,-0.00664,0.72906,0.01216,-0.00047,0.68196,0.49176,0.43449,0.39291,0.02578,0.52648,0.52637
0.43934,0.47929,0.03026,0.55934,-0.00142,-0.00530,0.05857,0.59301,-0.01659,0.04265,0.07821,0.03107,0.03656,0.57323,0.00804,0.05263,0.59532,-0.00299,0.01112,0.04360,0.09972,-0.00902,0.39081,0.05526,0.08192,0.61217,0.56592,0.41755,0.36874,0.00878,0.67331,0.34912
0.42881,0.70796,0.02265,0.40248,0.01408,0.02348,0.03680,0.65186,0.03728,0.04185,0.06780,0.04348,0.03377,0.70338,-0.00174,0.03276,0.46052,0.02840,0.05399,0.03637,0.06156,0.00967,0.45119,0.05112,0.00523,0.33487,0.47519,0.50494,0.57722,-0.01170,0.39054,0.72451
0.54412,0.43300,0.04477,0.49646,-0.00166,0.02482,0.02784,0.71215,0.00814,0.06957,0.03221,0.02646,0.04552,0.49768,0.00903,0.00879,0.59212,0.02243,0.02887,0.04610,0.02345,0.00360,0.71526,0.02347,0.01839,0.32000,0.42317,0.54670,0.30131,0.03063,0.45905,0.76049
0.46126,0.68198,0.04587,0.28432,0.03978,0.06859,0.07876,0.71493,0.01714,0.04208,0.04719,0.06435,0.02705,0.48600,0.02274,-0.01357,0.30979,0.02911,0.02060,0.06204,0.01808,0.07372,0.67639,0.04049,0.01223,0.43377,0.44586,0.34327,0.45395,0.03331,0.56558,0.53795
0.62627,0.64832,-0.00360,0.62019,0.00413,0.03456,0.02896,0.48964,0.00460,0.03985,0.02165,0.01117,0.05068,0.52317,0.05987,0.01528,0.63877,0.03190,0.03862,0.01680,0.03494,0.00455,0.25466,0.00214,-0.02182,0.35617,0.42319,0.55849,0.35792,0.03632,0.45912,0.24826
0.29936,0.46303,0.04871,0.35697,0.04635,0.02584,0.00980,0.30239,0.01229,0.07708,0.09290,0.03822,0.09043,0.35576,0.03291,0.01420,0.29430,-0.01629,0.03842,0.03160,0.06728,0.01618,0.71110,0.01341,0.03267,0.44753,0.37750,0.43171,0.31249,0.01242,0.36804,0.69413
0.69693,0.62446,0.02723,0.37063,0.01150,0.03075,0.04417,0.69614,0.05170,0.02105,-0.00942,0.05832,0.02920,0.67353,0.02864,0.02748,0.33623,0.02564,0.00211,0.05092,0.04653,0.00135,0.67239,0.00123,0.01521,0.65329,0.68907,0.62683,0.32387,0.05691,0.34714,0.27819
0.25272,0.41533,0.05412,0.49914,0.04192,0.00204,0.01248,0.74487,0.05829,0.06365,-0.00984,0.03556,0.01916,0.24548,0.04380,0.06418,0.75489,0.00867,0.03945,0.01906,0.01237,-0.01075,0.32669,0.04310,0.06042,0.28585,0.52893,0.42181,0.47945,0.02484,0.61803,0.61220
0.42246,0.30710,0.02227,0.26978,0.00749,0.02728,0.03881,0.47296,0.02913,0.06800,0.00323,0.03733,0.03598,0.47374,0.02629,0.03266,0.52952,0.04493,0.04666,0.01137,0.01395,0.02958,0.49630,0.06051,0.03655,0.72763,0.61334,0.29073,0.55954,0.00172,0.56792,0.64723
0.73603,0.58345,0.02115,0.24469,0.02431,0.03372,-0.00718,0.29830,-0.00668,0.05303,0.02514,0.02573,0.06697,0.68021,0.02542,0.06011,0.60765,0.05261,0.03345,0.02342,0.04224,0.02487,0.28060,0.06966,0.06221,0.54311,0.35208,0.63903,0.76404,0.01283,0.51312,0.64287
0.69425,0.47684,0.04172,0.53055,0.02865,0.02109,-0.00402,0.52358,0.05931,0.03335,-0.00656,0.01835,0.05207,0.41840,0.00755,0.04943,0.64743,-0.00374,0.04070,0.01401,0.03406,0.05524,0.28388,0.01641,0.02200,0.49772,0.55333,0.46847,0.43604,0.04330,0.30521,0.68162
0.27636,0.38185,0.02559,0.53414,0.02608,0.02094,0.00294,0.64047,0.02037,0.02719,0.05419,0.02012,0.03823,0.33296,0.04703,0.04202,0.60452,0.03431,0.04642,0.03284,0.03565,0.00930,0.62837,0.00732,0.04695,0.54520,0.26229,0.33827,0.43358,-0.00165,0.60525,0.32797
0.59799,0.52595,-0.00959,0.34892,0.04323,0.05613,0.02848,0.46096,0.03523,0.02636,0.05569,0.04920,0.04855,0.53250,0.00084,0.00926,0.39980,0.05965,0.02258,0.01633,0.01620,0.09263,0.41419,0.01104,-0.00096,0.29974,0.38612,0.68087,0.27995,0.03752,0.46285,0.68386
0.32598,0.66292,0.02645,0.58947,0.01173,0.02127,0.00043,0.30653,0.05017,0.02361,0.07991,0.00493,0.04689,0.33228,0.02558,0.05170,0.56584,0.02614,0.04838,0.02672,0.04872,-0.03458,0.36068,-0.00454,0.05823,0.39623,0.48473,0.28320,0.58874,0.03760,0.60094,0.68013
0.64960,0.75652,0.01576,0.45577,0.04089,0.04042,0.05631,0.68518,0.03614,0.00366,0.04316,0.04567,0.02199,0.52287,0.00705,0.03728,0.27353,0.02222,0.02948,0.02255,0.01962,0.03071,0.68672,0.03202,0.03885,0.65806,0.74250,0.33134,0.46532,0.01867,0.47800,0.26919
0.35984,0.62215,-0.00082,0.41391,-0.00187,-0.00269,0.03627,0.50372,0.03920,0.01916,0.03138,0.02858,0.03853,0.70138,0.01432,0.04222,0.43898,0.03703,0.00339,0.02058,0.04993,0.08626,0.57605,0.03647,0.04795,0.34492,0.31724,0.36125,0.62974,0.06137,0.48420,0.26045
0.67380,0.44635,0.04348,0.45661,0.01966,0.03997,0.00942,0.38872,0.04297,0.00711,0.00353,0.02065,0.02727,0.47865,0.01463,0.00097,0.48392,0.04076,-0.00324,0.04047,0.00127,0.03524,0.37721,0.04119,0.02676,0.42739,0.66970,0.47158,0.57625,-0.01861,0.41916,0.53865
0.52094,0.73451,0.04922,0.43233,0.02817,0.02567,0.04944,0.47361,-0.00541,0.05642,0.02044,0.06614,0.06767,0.46592,0.00521,-0.01084,0.73528,0.01068,0.01352,0.02513,0.05658,0.01725,0.59606,0.07325,0.02903,0.57307,0.48272,0.59155,0.69459,0.03293,0.32382,0.63607
0.45457,0.46971,0.02501,0.68550,0.04439,0.02692,0.01053,0.71079,0.05206,0.09445,0.04146,0.04947,0.01559,0.69280,0.04130,0.02097,0.32301,0.04063,0.02085,0.03016,0.04540,0.03104,0.67117,0.01553,0.05188,0.39453,0.72196,0.29922,0.39942,0.08982,0.62534,0.35410
0.68978,0.41332,0.03464,0.72507,0.04044,0.01781,0.03096,0.62277,0.01392,0.01112,0.04838,0.02284,0.01905,0.66226,0.01422,0.03850,0.44250,0.04703,0.03935,0.01102,0.02124,0.02742,0.69469,0.00935,0.01669,0.33085,0.49066,0.43246,0.39696,0.04401,0.52480,0.63186
0.74218,0.49850,0.00671,0.54778,0.00695,0.06055,0.01742,0.75534,0.03389,0.04569,0.03762,0.02869,0.06293,0.46297,0.06391,0.04679,0.55052,0.04552,0.02864,0.01163,-0.05120,0.04847,0.30403,0.01690,-0.00520,0.31501,0.59354,0.64139,0.72334,0.02847,0.74236,0.68008
0.43700,0.57720,0.05213,0.35056,0.03491,0.04857,0.04842,0.41657,0.04218,0.02462,-0.00022,0.03493,0.04730,0.53997,0.01266,0.03661,0.55559,0.02094,0.01206,0.02672,0.02140,0.07907,0.52646,0.04935,0.05311,0.32544,0.65410,0.45591,0.73049,0.04894,0.35256,0.64104
0.71586,0.42863,0.03327,0.33564,0.00361,0.00164,0.01165,0.38615,0.06128,0.05217,0.02028,0.03866,0.05030,0.30249,0.02111,0.05758,0.70687,0.01084,0.04321,0.01931,0.00779,0.05588,0.69020,0.02064,0.04893,0.64286,0.43156,0.52107,0.59214,0.01951,0.68276,0.64711
0.65633,0.62783,0.03201,0.69839,0.01764,0.06661,0.00698,0.45500,0.05337,0.04675,0.03075,0.05320,0.02493,0.74572,0.06566,0.02063,0.55415,-0.00698,0.06645,0.02248,0.00875,-0.00464,0.70129,0.00709,0.06233,0.70866,0.36510,0.66825,0.73967,0.04173,0.72258,0.39076
0.64951,0.72106,0.04471,0.56285,0.07018,0.01039,0.02296,0.29166,0.02958,0.04070,0.01559,0.03927,0.05518,0.47070,0.03917,0.05142,0.40208,0.00992,0.05786,0.04119,0.05519,0.05349,0.46018,0.02654,0.05911,0.64004,0.70569,0.73227,0.36150,0.01837,0.68041,0.27402
0.46742,0.66107,0.03323,0.69617,0.02228,0.02381,0.03100,0.55618,0.03435,0.00678,0.03310,0.05523,0.02511,0.44573,-0.02494,-0.00366,0.28406,0.00804,0.00085,0.01594,0.03507,-0.00262,0.56068,0.03787,0.00659,0.49316,0.38182,0.46974,0.49183,0.06405,0.47296,0.74302
0.40074,0.50039,0.04065,0.64807,0.02664,0.05267,0.04503,0.46294,0.01551,0.01866,0.02244,-0.02861,0.04163,0.38984,0.03010,0.06547,0.65896,0.00208,0.01569,0.05811,0.02519,0.00519,0.69086,0.05249,0.02463,0.70558,0.30669,0.62453,0.43679,0.02117,0.49036,0.40898
0.56638,0.65950,0.04452,0.57769,0.01646,0.01868,0.03550,0.73317,0.02591,-0.00735,0.04543,0.01783,0.04551,0.67473,0.03704,0.04956,0.46178,0.02045,0.04482,0.04229,0.03226,0.01722,0.26290,-0.00762,0.02267,0.56152,0.48345,0.57520,0.63286,0.08049,0.28568,0.64685
0.69788,0.53933,0.03247,0.52526,0.01866,0.04689,0.00079,0.66135,0.05093,0.05021,0.05578,0.04179,0.01981,0.34479,0.03953,0.02659,0.26945,0.05048,0.04068,0.06178,0.03455,0.05335,0.66434,0.02834,0.00774,0.43812,0.43031,0.71548,0.27697,0.00225,0.44577,0.71581
0.51884,0.55784,-0.01924,0.66778,0.03350,0.02165,0.04266,0.56033,0.01288,0.03084,0.04445,0.02289,0.04242,0.38200,0.03998,-0.01532,0.69906,0.02978,0.03191,0.01114,0.01828,0.01328,0.56062,-0.00893,0.02831,0.40240,0.48969,0.26296,0.27385,0.04385,0.46073,0.53519
0.75530,0.25927,0.02100,0.73079,0.05130,0.02299,0.03140,0.71230,0.01909,0.05261,0.02407,0.01732,-0.00272,0.52846,0.05093,0.05118,0.39149,0.03158,0.04823,0.02517,0.04344,0.06227,0.63581,0.05265,-0.00084,0.41643,0.64742,0.42407,0.45243,0.02696,0.69286,0.46953
0.37148,0.60057,0.02523,0.28741,-0.00371,-0.02665,0.00456,0.33593,0.03003,0.03117,0.05040,0.06384,0.03322,0.77092,0.02191,0.04223,0.60319,0.00763,0.02880,0.02925,0.05714,0.03271,0.43376,0.03909,0.01990,0.52618,0.54035,0.55551,0.74759,0.00897,0.44920,0.69366
0.27365,0.35296,0.04247,0.63561,0.05591,0.04976,0.02700,0.42001,0.00438,0.04284,0.04021,0.00531,-0.00473,0.66064,0.05137,0.00612,0.72716,0.03613,0.02592,0.07879,-0.01823,0.03001,0.60727,0.02861,0.07349,0.68161,0.45999,0.61298,0.59764,0.05409,0.42225,0.23762
0.27491,0.27733,-0.00074,0.41496,0.05193,0.00729,0.03815,0.41317,0.05324,0.04284,-0.00383,0.05329,0.00246,0.24635,0.03016,0.04758,0.63440,0.02778,0.03088,0.05983,0.01630,0.02841,0.74484,0.06951,0.05349,0.37490,0.30129,0.54994,0.28081,-0.01923,0.49721,0.28633
0.60116,0.55893,-0.00364,0.36786,0.04637,0.03429,0.04134,0.35688,0.02428,0.03942,0.02502,0.02933,0.03621,0.62058,0.03296,0.04409,0.45955,0.08132,0.04535,0.03418,0.06136,0.04642,0.55000,0.03088,0.02051,0.72644,0.71753,0.37296,0.29049,0.05751,0.25506,0.31780
0.43295,0.41181,0.02117,0.41868,0.04677,0.00867,0.07402,0.42669,0.02922,-0.02185,0.03295,0.02462,0.04145,0.35469,0.00196,0.04606,0.50757,0.00307,0.05312,-0.01138,0.08573,0.07147,0.33956,0.01358,0.03737,0.45446,0.34715,0.53015,0.75543,0.03350,0.39083,0.56044
0.64330,0.30547,0.05790,0.72370,0.04868,0.02420,0.02978,0.45214,0.02330,0.07175,0.03609,0.03232,0.05983,0.27529,0.00751,0.03464,0.75724,0.05058,0.04080,0.01090,0.00446,0.03940,0.48438,0.03913,0.04410,0.52491,0.71973,0.51757,0.36683,0.02333,0.64926,0.31674
0.26874,0.43680,0.03633,0.57187,0.01968,-0.00126,0.04639,0.40420,-0.00356,0.03987,0.04975,0.02169,0.00755,0.46428,0.04275,0.07495,0.56302,0.03989,0.04931,0.02900,0.05564,0.01501,0.66548,-0.02333,-0.01682,0.51567,0.36222,0.32843,0.65702,0.00143,0.54685,0.66254
0.42543,0.53504,0.01618,0.54076,0.03146,0.01840,0.00609,0.40800,0.04196,0.01129,0.03327,0.08298,-0.00062,0.32930,0.06539,0.06531,0.51687,0.02808,0.04481,-0.00045,0.04638,0.02360,0.25066,0.00405,0.02805,0.61815,0.54892,0.32572,0.63104,0.03463,0.28181,0.30262
0.43471,0.36356,0.02602,0.43267,-0.00967,-0.01383,-0.01145,0.48320,0.02819,0.04511,0.03342,0.01056,0.01519,0.31872,0.02513,0.02219,0.40653,0.01856,0.00362,-0.00804,0.05486,0.04308,0.63648,0.01605,0.03408,0.47802,0.51623,0.52967,0.48043,0.03801,0.52432,0.67457
0.54407,0.24247,0.04118,0.63824,0.02640,0.00869,0.01794,0.75540,0.03716,0.04357,0.04771,-0.01204,0.07567,0.52693,0.05315,0.04172,0.54444,0.01509,0.01451,0.09361,0.02397,0.05053,0.75325,0.03045,0.01399,0.35452,0.59348,0.57653,0.69107,0.04142,0.38792,0.59818
0.65945,0.27920,0.05967,0.73080,0.01410,0.03609,0.02563,0.70091,0.00848,0.01491,0.01930,0.03826,0.03872,0.70285,-0.01081,0.01852,0.37375,0.01466,0.02096,0.02283,0.07723,0.03162,0.61756,0.02703,0.00111,0.62647,0.34132,0.63591,0.35500,0.06658,0.70625,0.61742
0.51144,0.69223,0.04683,0.54552,0.02210,0.04150,0.01857,0.39325,0.01848,0.03112,-0.00733,0.01660,0.04583,0.49962,0.01451,0.03684,0.44671,0.02747,0.01137,0.02545,0.01541,0.02709,0.26803,0.03979,-0.02666,0.31418,0.44730,0.39442,0.60971,0.00496,0.74308,0.58528
0.62307,0.31307,0.05694,0.61640,0.05664,0.02513,0.05565,0.45319,0.04301,0.03315,0.02015,0.02330,0.05792,0.26470,0.03233,0.02099,0.39763,0.05074,0.05214,0.01383,0.04625,0.01859,0.75491,0.04103,0.02279,0.26859,0.33299,0.26064,0.42210,0.02864,0.49337,0.41792
0.71634,0.63571,0.03266,0.68456,0.02727,0.05202,0.00446,0.59004,0.01554,0.02957,0.06582,0.02556,0.01266,0.73980,-0.02343,-0.02505,0.31506,0.02740,0.03325,0.01877,0.00180,0.03572,0.53647,0.02472,0.03286,0.61069,0.36290,0.37553,0.67831,0.01448,0.35597,0.49652
0.69332,0.61473,0.02677,0.45389,0.02043,0.02483,-0.01705,0.50202,0.03594,0.02671,0.03543,0.04555,0.01999,0.69826,0.00905,0.03532,0.51338,0.02816,0.03480,0.02449,0.01132,0.04756,0.72123,0.03699,0.04233,0.45868,0.63836,0.61814,0.48355,0.01209,0.44287,0.45070
0.66075,0.45154,0.03044,0.28394,0.02383,-0.00298,0.05862,0.41342,0.03593,0.06150,0.02268,0.00317,0.03817,0.63822,0.01036,-0.01473,0.46826,0.05033,0.02731,0.01566,0.03984,0.03634,0.39327,0.02522,0.05120,0.46729,0.73315,0.52872,0.70094,0.06083,0.66497,0.37911
0.73268,0.65064,0.03362,0.65138,-0.00370,0.00365,-0.00442,0.65330,0.03592,0.03163,0.02009,0.07677,0.05531,0.31809,0.03544,0.04390,0.47484,0.04169,0.02771,0.00628,0.03994,0.05627,0.46483,0.01283,0.06470,0.26090,0.53732,0.73697,0.49741,0.02054,0.37359,0.42751
0.53070,0.31974,0.02324,0.53329,-0.03297,0.02435,0.01848,0.45917,0.07565,0.04224,0.59386,0.04174,0.01020,0.62556,0.01882,0.05036,0.42657,0.06128,0.04409,0.03554,0.01914,0.01170,0.43206,0.04816,0.04116,0.47605,0.29561,0.34925,0.48301,0.00992,0.67519,0.50688
0.52205,0.42920,-0.00837,0.34406,-0.00119,-0.01496,0.06758,0.71055,0.03400,0.00516,0.70486,0.06940,0.00025,0.62722,0.04923,0.01052,0.37000,0.04664,0.03346,0.06644,0.05981,0.05558,0.47574,0.02949,0.03540,0.28792,0.39394,0.73750,0.37314,0.05081,0.31893,0.34934
0.68014,0.56861,0.00908,0.68061,0.02427,0.03547,0.03482,0.44443,0.00223,0.01281,0.50379,0.04427,0.05460,0.44055,0.05507,0.04505,0.70235,0.02217,0.04867,0.04413,0.03319,0.01837,0.73356,0.03322,0.04473,0.50511,0.66640,0.30760,0.39016,0.02302,0.31358,0.69899
0.71614,0.59845,0.01028,0.36067,0.05780,0.05253,0.02994,0.46659,0.04651,0.05541,0.61357,0.02767,0.01497,0.62442,0.02962,0.01474,0.46568,0.04735,0.04394,0.00843,-0.00362,0.01021,0.68178,0.03741,0.03484,0.75752,0.47670,0.66008,0.63887,0.02604,0.29422,0.71469
0.38335,0.63883,0.02553,0.44722,0.05751,0.04576,0.05598,0.29024,0.02435,-0.00535,0.38283,0.00894,0.01838,0.27985,0.03746,0.01461,0.34269,0.04533,0.01557,0.03891,0.03147,0.03316,0.60003,0.01373,0.00515,0.69943,0.64171,0.72414,0.71405,0.03591,0.42289,0.27331
0.60688,0.32925,-0.00894,0.29239,0.02750,-0.00507,0.08189,0.63222,0.03417,0.04879,0.44489,0.01005,0.04645,0.55502,0.04734,0.03697,0.71687,0.02781,0.05906,0.01420,0.02949,0.00617,0.62023,0.01533,0.01778,0.54426,0.44758,0.70058,0.58136,0.06645,0.63222,0.39166
0.44514,0.41224,0.06405,0.44693,0.05156,0.00342,0.01177,0.55746,0.03151,0.05861,0.59216,0.04970,0.05389,0.40025,0.00731,0.01488,0.38868,0.01967,0.00890,0.03074,0.01700,0.00469,0.51635,0.02172,0.02131,0.35078,0.47195,0.72045,0.25744,0.04480,0.26191,0.66083
0.43776,0.26949,0.01105,0.32823,-0.01480,0.08070,0.05516,0.71636,0.03956,0.03724,0.29943,0.00716,0.01413,0.66697,0.05945,0.05513,0.60022,0.08005,0.00834,0.05930,0.00410,0.04134,0.40826,0.01039,-0.00743,0.30474,0.46273,0.45829,0.51012,0.01341,0.31996,0.55840
0.50063,0.74983,0.04000,0.30022,0.00565,0.04543,0.02494,0.57268,0.01096,0.06173,0.65719,0.06891,-0.00274,0.37262,0.02304,0.03915,0.66135,0.00086,0.03146,-0.01673,0.04169,0.00766,0.28891,0.02191,0.02664,0.67412,0.34613,0.21328,0.34847,0.01858,0.48261,0.58805
0.65462,0.45381,0.02577,0.68476,0.03263,0.01961,0.03061,0.65037,0.00935,0.03167,0.26528,0.03682,-0.00831,0.63912,0.08647,0.03389,0.46137,0.02919,0.01997,0.05139,0.01124,0.06308,0.50079,0.02410,0.04745,0.71589,0.75633,0.71696,0.74375,0.01172,0.43786,0.65454
0.49549,0.26296,0.00251,0.40240,0.04928,0.02114,0.04910,0.43677,0.04015,0.06523,0.41247,0.04615,0.00458,0.59567,0.04613,0.06323,0.44828,0.03368,0.02716,0.01344,0.01287,0.07343,0.42214,0.02251,0.05986,0.64714,0.59094,0.55483,0.36604,0.05823,0.48178,0.31052
0.27726,0.71639,0.00957,0.32878,0.03963,0.01010,0.02700,0.71209,0.05477,0.03844,0.49113,0.05509,0.03728,0.22480,0.02475,0.01344,0.50989,0.05279,0.02119,0.03821,0.02347,0.03085,0.64300,0.01157,0.03999,0.51301,0.32941,0.37305,0.24065,0.03189,0.58576,0.63358
