emg0,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,imu2_ax,imu2_ay,imu2_az,imu2_gx,imu2_gy,imu2_gz
-0.01363,1.45777,1.18582,9.62056,0.19385,-0.03445,0.01092,-4.27184,1.06290,8.75041,0.19896,0.04002,0.00590
0.06013,1.46367,1.17803,9.64491,0.16701,-0.01250,0.01650,-4.26150,1.07067,8.75406,0.17696,-0.01328,-0.02294
0.03391,1.44671,1.19176,9.60945,0.19740,0.02340,-0.01458,-4.26513,1.07526,8.72846,0.20449,-0.00907,0.00523
0.04521,1.46419,1.19003,9.63182,0.17017,-0.01298,-0.03336,-4.25177,1.06696,8.77010,0.16103,-0.01877,0.02472
0.01088,1.46640,1.18962,9.61070,0.20169,-0.00487,-0.03913,-4.28473,1.07937,8.77001,0.13981,-0.04562,-0.01810
0.02257,1.47845,1.18965,9.61113,0.18369,-0.03022,0.01405,-4.26896,1.07129,8.77609,0.13680,-0.02186,0.01977
0.01602,1.47808,1.19561,9.62505,0.16163,-0.00290,-0.02314,-4.26428,1.07755,8.74245,0.17032,0.00970,-0.02253
0.04722,1.45825,1.19066,9.61569,0.18669,-0.01212,-0.01524,-4.27963,1.07575,8.73159,0.19545,0.03657,-0.00888
-0.00429,1.47137,1.19895,9.62641,0.18553,-0.02203,0.00924,-4.27383,1.09808,8.75197,0.21741,-0.03848,0.02040
0.00670,1.46578,1.18897,9.63629,0.15011,-0.00729,-0.00191,-4.25895,1.08329,8.78924,0.16764,0.00701,-0.00836
0.05358,1.46195,1.20601,9.62976,0.15432,-0.03137,-0.03279,-4.27059,1.07975,8.74428,0.16657,-0.00864,0.05151
-0.01794,1.44593,1.18367,9.65289,0.19073,-0.00918,-0.00450,-4.26248,1.09221,8.75558,0.15439,-0.01565,-0.00064
0.04762,1.46060,1.20796,9.62901,0.13710,-0.03839,0.01638,-4.27526,1.08683,8.75343,0.16305,-0.00757,-0.04360
0.03437,1.46342,1.19634,9.62465,0.18181,-0.01728,0.00199,-4.26443,1.09576,8.74744,0.14335,0.00440,0.00759
0.03314,1.46359,1.21662,9.62426,0.15446,-0.00630,-0.01033,-4.27635,1.10538,8.74296,0.16152,-0.00074,0.02917
0.04108,1.47303,1.20340,9.62438,0.18497,0.00069,0.02144,-4.27382,1.11594,8.78200,0.18624,-0.01562,0.00179
0.06635,1.45256,1.21738,9.63898,0.18266,-0.00146,0.02072,-4.25955,1.10053,8.77597,0.18790,-0.01609,-0.01419
0.07458,1.45819,1.19658,9.64196,0.16510,0.00017,-0.00675,-4.26111,1.11873,8.74674,0.16348,0.02488,0.02397
0.05542,1.46999,1.20260,9.59758,0.18093,-0.01477,-0.03289,-4.26895,1.10501,8.80513,0.16646,0.05026,-0.01659
0.05366,1.45427,1.20553,9.60252,0.19049,-0.02295,-0.03908,-4.26120,1.10017,8.76147,0.17817,0.01066,-0.00295
0.07382,1.45413,1.21593,9.61873,0.19071,-0.02585,0.00916,-4.25770,1.08939,8.76790,0.16398,0.00502,-0.02522
0.05127,1.47296,1.20658,9.62861,0.19488,0.01088,-0.00640,-4.27481,1.11096,8.73750,0.17808,0.01170,0.03611
0.05994,1.47338,1.23272,9.62463,0.14704,-0.01821,-0.02320,-4.27766,1.11042,8.74563,0.17896,-0.01801,0.03874
0.01848,1.47248,1.20821,9.60410,0.16370,-0.02757,-0.01979,-4.24001,1.10003,8.77269,0.15299,0.00084,-0.02179
0.05725,1.46315,1.20223,9.62001,0.19844,0.01848,-0.01386,-4.25248,1.10672,8.76021,0.18036,0.00659,0.02602
0.05852,1.46544,1.24135,9.65363,0.15716,-0.01747,0.02155,-4.28023,1.10741,8.75265,0.15181,-0.03160,-0.01662
0.00359,1.47711,1.24529,9.59919,0.17559,-0.00762,0.00544,-4.27496,1.12686,8.76004,0.14796,0.02042,0.01392
0.03151,1.47092,1.22286,9.61220,0.18677,-0.01904,0.01814,-4.26894,1.13345,8.76639,0.17086,-0.03511,0.01195
0.01320,1.47071,1.21919,9.59275,0.17054,-0.00951,0.00669,-4.25715,1.11042,8.78604,0.15562,0.00970,0.00883
0.02747,1.48188,1.23236,9.59392,0.15491,0.00582,-0.01486,-4.26535,1.13123,8.69815,0.14094,0.01083,-0.00157
0.09068,1.44782,1.23195,9.62789,0.15717,-0.00647,0.02465,-4.26996,1.10808,8.78615,0.16993,0.00980,0.04625
0.02676,1.46325,1.22603,9.62436,0.17485,-0.00822,0.01633,-4.26267,1.11584,8.73543,0.17981,0.00230,-0.00009
-0.01866,1.46799,1.22632,9.64551,0.17585,-0.00382,-0.01193,-4.27555,1.12219,8.79697,0.19560,0.01851,0.02764
0.03140,1.45917,1.21878,9.60995,0.15192,-0.01109,-0.00828,-4.27537,1.12865,8.78145,0.18974,-0.00002,-0.00864
0.01416,1.45630,1.24363,9.61037,0.17354,-0.01541,-0.00379,-4.26105,1.13029,8.77287,0.13535,0.00057,-0.02752
0.02732,1.47862,1.24621,9.61124,0.15328,0.00081,-0.01601,-4.27402,1.14167,8.72459,0.15819,0.02908,-0.00295
0.01759,1.48433,1.22426,9.61438,0.22151,0.01137,0.03222,-4.25238,1.12727,8.73809,0.13240,-0.00665,-0.01277
-0.00064,1.45204,1.23684,9.61568,0.18120,-0.02144,0.01808,-4.26848,1.14534,8.75121,0.17296,0.03224,0.01772
-0.00872,1.46769,1.23858,9.58583,0.16892,-0.03651,0.03007,-4.25251,1.14378,8.73691,0.12604,0.00349,-0.01154
0.01325,1.45861,1.25073,9.63594,0.19380,-0.01231,0.00621,-4.27920,1.13616,8.74969,0.15642,0.02407,-0.01895
0.08924,1.45852,1.24945,9.60593,0.15610,-0.00967,0.01000,-4.28007,1.14880,8.75151,0.21488,0.00700,0.00575
0.00002,1.46206,1.25632,9.60884,0.18034,0.04394,0.01991,-4.24294,1.13505,8.74957,0.18036,0.03596,-0.00570
0.02558,1.44289,1.25877,9.60366,0.17744,0.02813,0.02036,-4.26917,1.15020,8.77686,0.17961,0.00316,0.00356
0.00937,1.45963,1.25236,9.63445,0.17850,0.00332,0.00486,-4.26143,1.14282,8.77863,0.17806,0.02245,0.01448
0.00987,1.46856,1.25197,9.56319,0.14271,-0.01214,-0.01951,-4.25728,1.14955,8.76240,0.15081,-0.00116,-0.01930
0.01219,1.45339,1.26479,9.62660,0.19269,-0.00607,0.02426,-4.26375,1.14882,8.74257,0.18605,0.00515,-0.03668
0.02144,1.46878,1.27544,9.63838,0.20276,-0.02016,-0.02940,-4.26746,1.15523,8.75091,0.19536,0.00476,0.00275
0.03076,1.45935,1.25444,9.59986,0.20019,-0.01878,-0.04703,-4.27792,1.14294,8.72600,0.16103,-0.01142,0.02501
0.07181,1.46224,1.24725,9.61342,0.16046,0.03620,0.01680,-4.27129,1.14596,8.73849,0.18493,-0.01962,-0.01072
0.01362,1.47092,1.25811,9.63051,0.14654,-0.01651,-0.00875,-4.26375,1.16653,8.72332,0.16841,0.00096,0.00962
0.05570,1.46652,1.25082,9.59812,0.16851,-0.00048,0.00286,-4.25186,1.13337,8.76204,0.20392,-0.00979,0.01068
0.02110,1.48045,1.26208,9.61125,0.15137,0.01190,0.01336,-4.27287,1.15953,8.76668,0.18662,-0.00956,0.00618
0.05535,1.47187,1.26768,9.62219,0.17265,0.00306,-0.00804,-4.26067,1.14958,8.77306,0.17890,-0.02829,-0.00236
0.03336,1.46536,1.27169,9.65228,0.18383,-0.01674,-0.02328,-4.26648,1.16470,8.73329,0.17610,0.01721,-0.04365
0.04171,1.46425,1.27495,9.64251,0.15292,0.00884,0.00027,-4.27673,1.16435,8.76058,0.19770,-0.01654,-0.00599
0.01055,1.47110,1.27202,9.59416,0.18044,-0.01920,0.01421,-4.27500,1.16721,8.76452,0.17229,0.01749,0.03689
0.03201,1.46933,1.26273,9.59051,0.14058,0.01571,-0.02384,-4.27425,1.16076,8.75870,0.18177,-0.01829,-0.01008
0.03708,1.45709,1.27523,9.59217,0.23341,-0.00808,-0.01869,-4.25235,1.15837,8.77214,0.16354,-0.00124,-0.01340
0.06654,1.47217,1.25824,9.55628,0.15354,-0.02989,0.02568,-4.26366,1.15755,8.78204,0.17784,0.02447,-0.03427
-0.01105,1.45590,1.28148,9.59573,0.17631,0.00641,-0.06290,-4.26386,1.15551,8.75929,0.15352,0.00516,-0.00089
0.00804,1.44836,1.27844,9.62652,0.18534,-0.01485,-0.00776,-4.27957,1.18583,8.74188,0.13868,-0.02402,-0.01320
0.01304,1.45473,1.27532,9.63173,0.17990,-0.01629,-0.02277,-4.27425,1.18880,8.73267,0.16503,-0.02005,0.00210
0.03774,1.46348,1.28222,9.61700,0.14759,-0.02056,0.00804,-4.27626,1.16200,8.75636,0.15555,-0.03429,-0.01484
0.02315,1.47707,1.29131,9.64466,0.17024,-0.02164,-0.00407,-4.27072,1.18580,8.74441,0.17927,-0.00075,-0.01967
0.01369,1.46871,1.27639,9.64266,0.16297,0.00662,0.01168,-4.26528,1.18644,8.75645,0.16255,0.01724,0.02168
0.04260,1.47575,1.29215,9.57828,0.19810,-0.02426,0.01860,-4.26991,1.18053,8.75372,0.17548,0.04415,-0.01477
0.02982,1.45926,1.29994,9.58675,0.19072,-0.00708,-0.00506,-4.27446,1.17403,8.75362,0.16272,0.00879,-0.03878
-0.01387,1.46235,1.28476,9.63463,0.17223,-0.01793,0.04007,-4.25114,1.16428,8.72973,0.16604,-0.00036,0.00928
0.04041,1.47718,1.30684,9.58904,0.21719,-0.05352,0.03387,-4.25764,1.17551,8.76175,0.14707,0.03125,-0.03794
0.01739,1.45771,1.28234,9.63128,0.19962,0.00836,0.01159,-4.26886,1.17876,8.76229,0.12594,0.00526,0.04393
0.07117,1.44198,1.28644,9.65635,0.14565,0.00473,-0.02907,-4.27796,1.17741,8.73145,0.16515,0.02119,-0.01171
0.02344,1.46218,1.30335,9.57834,0.13604,-0.01468,0.01702,-4.25065,1.16707,8.75883,0.15544,0.01059,-0.01311
0.04427,1.45451,1.29613,9.60855,0.16928,0.00512,0.00275,-4.27554,1.18170,8.74924,0.15810,0.02997,0.00402
0.03597,1.46528,1.29890,9.58937,0.15424,0.04635,0.01466,-4.26374,1.17920,8.75371,0.17348,-0.00564,0.01073
0.01580,1.47217,1.29624,9.60976,0.13373,-0.01256,0.01608,-4.27161,1.17625,8.74737,0.20533,0.00404,0.03171
-0.01667,1.46231,1.30079,9.63593,0.18039,-0.00485,0.05219,-4.26481,1.17594,8.75206,0.19336,-0.01764,0.00522
0.05852,1.45005,1.31366,9.62347,0.15474,0.01144,-0.00160,-4.25937,1.19769,8.74968,0.19769,-0.01708,0.02610
0.02494,1.46709,1.31189,9.61395,0.14332,0.01132,0.01316,-4.27643,1.19988,8.77326,0.15294,0.02103,0.03722
0.03077,1.46446,1.29973,9.61342,0.19941,0.02147,-0.00416,-4.25910,1.19220,8.74462,0.15763,-0.01805,0.00267
0.03531,1.46105,1.32434,9.60468,0.15595,0.01272,0.01499,-4.25953,1.19679,8.77881,0.15291,0.00565,0.00202
0.04203,1.45414,1.33242,9.59781,0.20559,0.05137,-0.00164,-4.25976,1.19065,8.76613,0.13338,-0.01019,-0.00584
-0.00050,1.45882,1.29903,9.60181,0.18084,0.02616,0.05012,-4.27473,1.21030,8.73556,0.17218,0.04522,-0.03233
0.04357,1.47168,1.31018,9.61640,0.18397,-0.01257,-0.01333,-4.27414,1.21798,8.73987,0.16661,0.01919,-0.00310
0.01862,1.47469,1.31493,9.59339,0.19959,-0.02474,-0.02278,-4.28220,1.18952,8.73457,0.16914,-0.01428,0.02598
0.02162,1.47395,1.32662,9.64328,0.12953,-0.02238,-0.02281,-4.26827,1.20027,8.77976,0.18038,-0.02267,0.00244
0.03360,1.45896,1.31123,9.56003,0.17306,-0.00899,-0.00085,-4.26125,1.21240,8.75544,0.16252,-0.00387,0.00209
-0.00869,1.47907,1.29812,9.63504,0.15205,0.00887,0.01194,-4.26240,1.20209,8.71512,0.17700,-0.03497,0.02677
0.04004,1.46377,1.30760,9.59382,0.18829,-0.01957,-0.01028,-4.26772,1.19978,8.74170,0.19500,-0.00363,0.01590
0.03754,1.47275,1.33628,9.58427,0.13890,0.02809,-0.00668,-4.27162,1.21603,8.72406,0.18329,0.00834,-0.03474
-0.00656,1.48190,1.33272,9.61020,0.12753,0.01849,-0.00116,-4.27818,1.21004,8.73041,0.19948,0.00212,0.01599
0.05239,1.46186,1.31469,9.57344,0.18346,-0.03330,0.02215,-4.27220,1.20296,8.72806,0.17454,0.01710,-0.02619
0.02098,1.46323,1.33538,9.60232,0.16773,0.02023,-0.01112,-4.26676,1.21012,8.74314,0.12283,0.02007,0.00594
0.01750,1.45983,1.32559,9.61110,0.19346,-0.01374,-0.00842,-4.25707,1.19953,8.73089,0.13219,0.00782,-0.02955
-0.00995,1.46898,1.32976,9.61926,0.18488,-0.03308,0.01152,-4.26290,1.22541,8.75239,0.16486,0.01490,0.02419
-0.00150,1.47644,1.33379,9.61766,0.17485,-0.00608,0.02190,-4.26732,1.22967,8.73672,0.16425,0.00491,-0.01062
0.01213,1.47325,1.33916,9.61012,0.16743,0.01064,0.00395,-4.26565,1.21452,8.73071,0.15199,0.01939,-0.03610
0.04399,1.46233,1.37257,9.61799,0.17098,0.02921,-0.02256,-4.27798,1.19688,8.74293,0.17205,-0.00970,-0.00648
0.04595,1.46181,1.34152,9.64261,0.18973,0.00512,-0.02643,-4.26842,1.23029,8.71793,0.16271,-0.04143,0.01523
0.02671,1.46487,1.33262,9.65162,0.15593,0.02732,-0.00448,-4.26361,1.21793,8.73445,0.13022,-0.00917,0.02155
0.03800,1.46157,1.34583,9.65659,0.15993,-0.00782,-0.00260,-4.25961,1.22850,8.73041,0.16677,-0.01073,0.01785
0.01727,1.45437,1.32677,9.60312,0.15266,0.02760,0.02992,-4.25631,1.22433,8.75335,0.16964,0.00987,0.01430
0.00452,1.47798,1.34081,9.58786,0.12842,0.01378,-0.01050,-4.25273,1.22205,8.72831,0.18726,-0.01234,-0.00081
-0.00852,1.47319,1.35146,9.60666,0.13447,0.01903,-0.02633,-4.27634,1.22043,8.72423,0.16496,0.02190,0.01553
0.02910,1.44573,1.34370,9.58912,0.16795,0.02431,-0.01993,-4.26048,1.22439,8.71612,0.19820,0.01948,-0.01262
0.04953,1.48003,1.35016,9.59491,0.15022,0.03370,-0.00143,-4.27277,1.22878,8.72316,0.17010,0.04869,0.00369
0.03710,1.46648,1.34418,9.58569,0.14453,-0.04249,-0.00291,-4.26141,1.23398,8.76000,0.16346,0.00182,-0.03208
0.03317,1.47814,1.35621,9.62413,0.17294,-0.03894,0.01445,-4.26616,1.21982,8.76612,0.16535,-0.01162,-0.01433
0.00388,1.46289,1.36162,9.59488,0.14108,0.00310,0.01832,-4.27039,1.22414,8.74473,0.13862,0.02891,-0.01217
0.03785,1.45765,1.36143,9.63296,0.17499,0.01049,-0.03559,-4.26475,1.24416,8.75423,0.16274,0.02673,0.00847
0.01861,1.46301,1.35777,9.59364,0.11641,-0.00932,-0.03037,-4.25969,1.24127,8.77972,0.15995,-0.02197,0.00152
0.04801,1.45323,1.36078,9.63114,0.18849,0.00510,-0.00807,-4.26938,1.25006,8.76832,0.19866,0.01833,0.02320
-0.00694,1.47905,1.36084,9.60750,0.18356,0.00650,-0.00426,-4.26836,1.25626,8.74458,0.15304,-0.02294,-0.01300
0.03612,1.45697,1.37001,9.58089,0.16347,-0.00333,0.00842,-4.26553,1.24833,8.75007,0.15071,-0.03395,-0.00563
0.02478,1.46675,1.36615,9.61484,0.14980,0.04400,0.02318,-4.26804,1.25119,8.74280,0.14238,0.00989,0.02004
0.03980,1.45752,1.37191,9.57970,0.16452,0.00313,0.00862,-4.27468,1.23869,8.75236,0.17547,0.00495,-0.02784
0.02431,1.47254,1.38299,9.63384,0.16178,0.01878,-0.00089,-4.27796,1.26045,8.70461,0.16947,0.00743,-0.01751
0.03520,1.46423,1.39255,9.60975,0.15646,0.02680,-0.03155,-4.26323,1.24788,8.73996,0.16959,-0.00953,-0.00259
0.00006,1.46047,1.35534,9.59109,0.13862,0.00244,-0.01696,-4.27193,1.25049,8.75244,0.17876,0.01539,-0.01121
0.06208,1.47131,1.36654,9.60843,0.17532,0.00472,-0.01477,-4.27416,1.24791,8.72521,0.16058,-0.00242,-0.01477
0.01242,1.46799,1.39788,9.61429,0.18719,-0.03453,0.00433,-4.26832,1.26062,8.76889,0.14118,-0.02687,0.03088
0.01617,1.46611,1.38940,9.61014,0.16628,-0.00397,0.04604,-4.26221,1.23365,8.71393,0.15228,0.01785,-0.03208
0.01481,1.45518,1.38352,9.58548,0.15108,-0.02263,0.02460,-4.27740,1.24418,8.75749,0.16869,-0.01630,0.01384
0.01461,1.47998,1.38881,9.59159,0.16488,0.02464,-0.03061,-4.27279,1.24987,8.76095,0.16005,0.02676,0.01604
0.00547,1.45780,1.38055,9.60032,0.16365,0.00519,-0.00067,-4.26661,1.25717,8.70794,0.18083,-0.04047,-0.01604
0.04438,1.45930,1.38448,9.61010,0.16700,0.00681,-0.01740,-4.26028,1.25495,8.69545,0.17365,0.01026,0.01459
0.01564,1.45563,1.37672,9.60496,0.17246,0.03892,0.01451,-4.27002,1.25094,8.72513,0.18714,-0.01161,0.04780
0.02352,1.47164,1.39037,9.59931,0.09189,-0.00311,0.01244,-4.28462,1.24333,8.77694,0.18190,0.01205,0.00129
0.02387,1.46820,1.40069,9.61160,0.18778,0.00653,0.01408,-4.26940,1.26247,8.73756,0.18991,0.00414,-0.01493
0.03722,1.47329,1.39401,9.58411,0.17754,-0.00171,0.00691,-4.28986,1.27390,8.72045,0.18139,0.01395,-0.01364
0.01316,1.45990,1.38963,9.61475,0.16827,0.00132,-0.01202,-4.27525,1.28981,8.77912,0.18486,-0.01047,-0.03282
0.03491,1.48217,1.38695,9.60342,0.18791,-0.01539,-0.00774,-4.26483,1.27423,8.74740,0.16504,-0.00954,-0.00168
0.01713,1.47062,1.39489,9.56145,0.18145,-0.00074,0.04467,-4.26367,1.26838,8.75828,0.19961,-0.01239,-0.01351
0.05155,1.46702,1.40264,9.59002,0.15080,-0.01879,-0.00808,-4.26977,1.26204,8.75491,0.15997,0.02278,-0.00206
0.72128,1.44698,1.38319,9.63291,0.18921,0.42642,-0.01154,-4.24213,1.26754,8.73989,0.12604,-1.23992,0.00438
0.38626,1.45653,1.38741,9.60696,0.15238,0.46261,-0.00049,-4.25357,1.27161,8.71147,0.18458,-1.19978,0.02314
0.74559,1.45008,1.40016,9.57457,0.15085,0.46717,0.03316,-4.25589,1.27786,8.78383,0.18460,-1.21472,-0.01676
0.36971,1.43935,1.37286,9.61607,0.16096,0.44910,0.00982,-4.22264,1.25724,8.72438,0.19492,-1.20651,0.00807
0.66819,1.45636,1.40886,9.58114,0.19410,0.47385,0.00782,-4.21051,1.29693,8.77022,0.14150,-1.20004,0.01765
0.45008,1.43778,1.41196,9.57569,0.14802,0.43452,0.00298,-4.21161,1.31017,8.75868,0.14991,-1.14142,0.00125
0.66192,1.45037,1.38825,9.60770,0.18514,0.45651,-0.03921,-4.17815,1.28102,8.76916,0.15294,-1.15408,0.00402
0.30894,1.44024,1.40427,9.60812,0.16688,0.48480,0.02436,-4.17667,1.27467,8.77952,0.15647,-1.17866,0.00694
0.33101,1.42382,1.41013,9.61783,0.16848,0.41161,-0.01091,-4.17300,1.29647,8.79175,0.19616,-1.16197,-0.02910
0.41373,1.43189,1.40041,9.58447,0.18309,0.46665,0.00956,-4.14110,1.28563,8.80541,0.12927,-1.18110,0.00182
0.87331,1.42216,1.41345,9.61366,0.14318,0.39373,-0.02750,-4.14882,1.28745,8.77846,0.18007,-1.17554,-0.00852
0.68257,1.41715,1.41828,9.62887,0.16320,0.43835,-0.00284,-4.14052,1.30077,8.79502,0.14465,-1.16632,0.02227
0.30067,1.39049,1.41760,9.60890,0.17029,0.44854,0.02093,-4.12178,1.29071,8.78928,0.18098,-1.11648,-0.00572
0.80387,1.40444,1.41956,9.60503,0.17874,0.42614,-0.00350,-4.12738,1.29791,8.81475,0.18104,-1.14813,-0.02399
0.81789,1.39423,1.41609,9.60747,0.14454,0.44999,-0.01506,-4.10877,1.31051,8.79002,0.17121,-1.16049,0.00497
0.68073,1.39823,1.41449,9.59868,0.14957,0.46508,-0.00863,-4.10063,1.29473,8.80862,0.14041,-1.18764,-0.00186
0.86150,1.40138,1.42439,9.61163,0.16300,0.45611,-0.01745,-4.09132,1.30323,8.82026,0.14861,-1.11677,-0.02442
0.70022,1.39222,1.40378,9.60208,0.15277,0.40491,0.00265,-4.08480,1.30568,8.81901,0.17136,-1.12198,0.02580
0.44857,1.38987,1.43226,9.62424,0.20358,0.39215,-0.00337,-4.06862,1.31711,8.84304,0.15697,-1.11314,0.02789
0.50800,1.37159,1.42004,9.57242,0.16633,0.41558,-0.05216,-4.05790,1.30753,8.85994,0.11614,-1.12293,-0.01392
0.48134,1.37131,1.44021,9.63230,0.16303,0.43214,0.02758,-4.04380,1.34158,8.83367,0.15055,-1.12619,-0.01117
0.51112,1.38362,1.42926,9.59882,0.16792,0.40567,0.01913,-4.04037,1.31222,8.85126,0.19845,-1.14488,-0.00506
0.92135,1.37363,1.42973,9.58268,0.17162,0.43441,-0.00712,-4.03376,1.29525,8.85693,0.17041,-1.13366,0.03214
0.73657,1.35802,1.43458,9.61816,0.18291,0.40806,-0.05527,-4.01893,1.31406,8.84303,0.17424,-1.12214,0.00040
0.68452,1.35016,1.44446,9.62545,0.16746,0.41204,-0.00490,-4.01496,1.31640,8.84084,0.18530,-1.13474,-0.00539
0.74919,1.35237,1.44676,9.60703,0.16013,0.45752,-0.01110,-3.99478,1.32754,8.85066,0.18721,-1.11356,0.01050
0.57182,1.36607,1.45085,9.61063,0.17446,0.41592,0.00033,-3.98688,1.32833,8.83850,0.20704,-1.10906,-0.01466
0.79976,1.34425,1.43702,9.57432,0.17335,0.36478,-0.02528,-3.97914,1.32526,8.87194,0.16232,-1.13831,-0.02505
0.72946,1.35477,1.45230,9.59717,0.14436,0.43054,-0.00247,-3.97831,1.33302,8.91082,0.16316,-1.08703,-0.00082
0.58157,1.33326,1.44850,9.60503,0.16464,0.39660,-0.00478,-3.96123,1.32234,8.90155,0.18250,-1.08295,0.01149
0.42108,1.33013,1.44750,9.61168,0.16963,0.41774,-0.01104,-3.94336,1.35068,8.88258,0.17300,-1.12252,0.02054
0.73566,1.33321,1.44369,9.62673,0.13653,0.38844,0.02223,-3.94209,1.33410,8.89030,0.13897,-1.07069,0.00703
0.65770,1.32707,1.44558,9.59976,0.19225,0.39315,0.03744,-3.93601,1.33000,8.94870,0.17169,-1.07379,0.00913
0.50880,1.32512,1.44781,9.64085,0.14560,0.41470,-0.01601,-3.92821,1.32587,8.86115,0.17048,-1.09855,-0.00402
0.34309,1.32597,1.45179,9.61063,0.16439,0.42159,0.03509,-3.91507,1.32794,8.88800,0.19695,-1.08199,-0.03744
0.56599,1.32259,1.43680,9.59597,0.20322,0.43210,0.05567,-3.89662,1.37217,8.88492,0.19022,-1.08926,0.03112
0.66521,1.32079,1.46046,9.58717,0.14279,0.41148,-0.04613,-3.90826,1.36242,8.91929,0.17637,-1.13584,0.00418
0.71159,1.30942,1.44742,9.63352,0.15921,0.40263,0.03414,-3.88368,1.34774,8.88792,0.17927,-1.03521,-0.00514
0.84098,1.29548,1.47658,9.62069,0.18416,0.38111,0.01234,-3.87369,1.35485,8.89794,0.15619,-1.09655,-0.00178
0.61017,1.29954,1.47246,9.61270,0.15238,0.37401,-0.00125,-3.87645,1.35439,8.91937,0.19310,-1.05305,-0.00776
0.83952,1.28058,1.46197,9.58722,0.16361,0.37621,0.02882,-3.86595,1.36117,8.92560,0.17772,-1.07402,-0.00496
0.77379,1.29729,1.45961,9.59861,0.13306,0.42000,-0.02031,-3.83934,1.35617,8.90364,0.18428,-1.02369,-0.01383
0.59787,1.28905,1.46796,9.59833,0.16524,0.42271,-0.01184,-3.82940,1.35694,8.88510,0.16456,-1.05764,0.00214
0.69581,1.30489,1.46608,9.64114,0.15243,0.39076,0.01540,-3.84531,1.36908,8.90850,0.12869,-1.05811,0.00900
0.85260,1.28567,1.47793,9.58507,0.18149,0.41578,0.01465,-3.81857,1.36803,8.96800,0.19334,-1.10697,0.01542
0.87462,1.27714,1.46423,9.57502,0.14101,0.40005,0.02660,-3.81215,1.38051,8.93138,0.13746,-1.01376,0.01222
0.70339,1.26945,1.46473,9.61398,0.14833,0.39125,-0.00843,-3.80388,1.36124,8.91055,0.18299,-1.03514,-0.01360
0.92929,1.26518,1.46465,9.62813,0.15864,0.41979,-0.00072,-3.77411,1.38108,8.89602,0.17311,-1.00451,0.02509
0.69230,1.28023,1.47623,9.61404,0.14839,0.38887,-0.00981,-3.78001,1.37946,8.97860,0.16096,-1.03585,0.01690
0.64111,1.24943,1.49926,9.59843,0.19188,0.38644,-0.01412,-3.76537,1.35092,8.97983,0.14937,-1.04603,0.00824
0.56356,1.27270,1.47750,9.62444,0.15394,0.37910,-0.00551,-3.76027,1.38177,8.96407,0.15969,-1.00964,-0.00925
0.53207,1.26251,1.48314,9.60397,0.17721,0.36611,-0.05529,-3.72173,1.38784,8.97965,0.16693,-1.03721,0.00145
0.53377,1.27337,1.48665,9.59131,0.17308,0.35078,0.00905,-3.73598,1.37532,8.95842,0.15754,-1.03398,-0.01509
0.72237,1.25201,1.46610,9.60663,0.18122,0.34774,0.02440,-3.72772,1.38951,8.99542,0.15818,-1.03907,-0.02352
0.51286,1.25400,1.48392,9.60238,0.17743,0.38303,-0.02495,-3.70790,1.38175,8.98547,0.17642,-1.00571,-0.00582
0.57949,1.22789,1.48911,9.62237,0.14561,0.38539,-0.01399,-3.70530,1.39639,8.99991,0.15970,-1.02982,-0.00923
0.81771,1.23926,1.48334,9.58198,0.14615,0.39172,-0.01970,-3.71846,1.40654,9.01679,0.18172,-1.03059,0.01230
0.41763,1.22400,1.48757,9.61500,0.16557,0.40651,0.02098,-3.67964,1.39598,8.98454,0.15964,-1.02010,-0.04921
0.71010,1.23222,1.48708,9.61059,0.15990,0.38287,-0.02094,-3.68002,1.39723,8.99264,0.16502,-1.00095,-0.01804
0.72843,1.23107,1.48250,9.59246,0.13302,0.37621,-0.01169,-3.65999,1.38827,8.98008,0.15553,-0.99668,-0.01153
0.61239,1.24083,1.49952,9.61969,0.12296,0.36066,-0.02901,-3.66718,1.39111,8.99658,0.15527,-1.00015,-0.00576
0.61956,1.19799,1.49247,9.62841,0.12081,0.38119,-0.00291,-3.65505,1.40626,8.97428,0.12976,-0.99912,-0.00457
0.36841,1.21441,1.49657,9.61526,0.15625,0.39357,-0.02067,-3.64227,1.39538,9.02716,0.15888,-0.97573,0.01164
0.69836,1.22146,1.50241,9.62613,0.14774,0.38811,0.02331,-3.60587,1.38569,9.01100,0.18142,-1.01449,0.00651
0.40688,1.20809,1.50201,9.64027,0.17292,0.34250,-0.00248,-3.62130,1.38984,9.01135,0.18160,-0.98313,0.01730
0.62161,1.18217,1.51082,9.60780,0.15807,0.33488,-0.00501,-3.60927,1.42227,9.02003,0.17749,-0.99307,-0.03079
0.75257,1.21090,1.51259,9.61924,0.13253,0.37038,0.00486,-3.61292,1.39872,9.03176,0.15849,-0.98492,0.00923
0.90740,1.18964,1.51256,9.57955,0.16833,0.38290,-0.02419,-3.59489,1.42320,9.01806,0.17080,-0.96567,0.03011
0.43976,1.18973,1.52407,9.61633,0.15638,0.40473,0.00219,-3.59817,1.39295,8.98419,0.14657,-0.98366,0.02137
0.86124,1.18982,1.51117,9.58774,0.15821,0.33286,0.02377,-3.58032,1.42046,8.99212,0.16483,-0.97639,-0.00663
0.80958,1.18847,1.50124,9.63138,0.14596,0.38013,-0.02251,-3.56566,1.41379,9.01065,0.16682,-0.96907,0.00865
